idp;a;espar;ori;veget;datemort;c13;v;w
755874;54;10;0;5;2;42;0.073;88.41
755874;56;10;0;5;2;46;0.092;88.41
755874;60;10;0;5;2;36;0.048;88.41
755874;63;10;0;5;2;50;0.113;88.40
755883;2;10;0;5;2;26;0.017;88.42
755883;3;10;0;5;2;33;0.038;88.41
755883;12;10;1;5;1;28;0.022;88.41
755883;14;10;0;5;1;24;0.012;88.42
755887;8;03;1;C;2;121;1.165;14.14
755899;1;62;1;A;;124;1.313;17.38
755899;2;62;1;A;;155;2.258;17.52
755899;5;62;1;A;;114;1.068;40.20
756029;10;62;1;5;1;32;0.030;88.41
756029;14;61;1;5;2;27;0.018;88.41
756045;2;05;0;5;2;25;0.013;88.42
756077;4;11;1;5;2;51;0.122;88.40
756086;14;02;0;5;1;27;0.016;88.41
756098;11;64;1;5;1;97;0.734;39.29
756115;4;69JO;1;5;1;24;0.010;88.42
756132;1;12V;0;C;2;136;1.211;14.14
756172;7;10;0;5;2;24;0.006;88.42
756172;9;10;0;5;2;25;0.008;88.42
756172;10;10;0;5;2;31;0.024;88.41
756172;11;10;0;5;2;26;0.010;88.42
756172;12;10;0;5;2;67;0.219;88.39
756172;23;10;0;5;2;41;0.061;88.41
756177;5;56;1;5;1;89;0.541;39.29
756177;7;56;1;5;1;134;1.385;14.14
756177;8;56;1;5;1;128;1.248;14.14
756177;9;56;1;5;1;145;1.655;14.14
756177;11;56;1;5;1;102;0.743;39.28
756203;8;03;0;A;;68;0.279;107.66
756203;9;03;0;A;;66;0.259;112.88
756203;10;61;1;A;;30;0.028;136.19
756203;11;03;0;A;;55;0.165;146.77
756203;12;03;0;A;;44;0.092;150.74
756260;5;25M;0;5;1;55;0.107;88.40
756260;8;64;1;5;1;36;0.044;88.41
756260;10;25M;0;5;2;45;0.068;88.41
756312;6;52;1;5;1;31;0.033;88.41
756312;10;09;1;A;;25;0.016;88.42
756330;1;61;1;A;;123;1.293;18.67
756330;2;61;1;A;;35;0.044;99.82
756330;3;61;1;A;;100;0.777;43.40
756330;10;64;1;A;;87;0.541;39.29
756330;11;64;1;A;;64;0.240;88.39
756330;12;64;1;A;;122;1.286;14.20
756330;13;64;1;A;;84;0.494;39.29
756330;14;61;1;A;;127;1.397;17.76
756330;17;62;1;A;;165;2.552;24.09
756373;3;18C;1;5;2;24;0.012;88.42
756373;10;31;0;C;1;25;0.014;88.42
756373;11;31;0;C;1;35;0.032;88.41
756373;13;31;0;5;1;29;0.021;88.41
756405;3;02;1;5;1;121;1.049;14.14
756422;5;51;1;5;1;107;0.750;39.28
756422;6;51;1;A;;102;0.667;39.28
756422;7;51;1;5;1;76;0.319;39.29
756422;10;51;1;5;1;78;0.341;39.29
756428;5;31;0;5;2;27;0.017;88.41
756428;12;22M;1;5;2;52;0.137;88.40
756455;2;52;1;5;1;94;0.402;39.29
756506;3;31;0;5;1;28;0.019;88.41
756524;1;18C;0;5;1;33;0.034;88.41
756524;8;38AU;0;5;1;30;0.019;88.41
756524;11;38AU;1;5;1;34;0.026;88.41
756535;15;25M;0;5;1;28;0.021;88.41
756535;25;25M;0;5;1;27;0.019;88.41
756535;29;25M;1;5;1;28;0.021;88.41
756535;30;25M;1;5;1;24;0.014;88.42
756541;1;10;1;5;2;144;0.981;14.14
756541;7;10;1;5;2;147;1.020;14.14
756551;3;02;1;5;1;46;0.101;88.41
756571;7;09;0;C;2;30;0.024;105.84
756578;1;19;1;C;2;124;1.369;14.14
756578;3;19;1;5;1;92;0.697;39.29
756585;11;02;1;5;2;30;0.025;88.41
756585;13;02;0;5;1;27;0.016;88.41
756625;9;02;1;A;;62;0.221;88.40
756625;10;49AM;1;A;;32;0.023;88.41
756625;11;49AM;1;A;;35;0.029;88.41
756635;2;51;1;C;2;121;0.921;14.14
756643;1;02;0;A;;133;1.217;16.26
756643;2;02;0;5;1;126;1.079;14.58
756643;3;02;0;A;;145;1.475;14.14
756643;16;22M;1;5;1;32;0.035;88.41
756659;7;62;1;C;1;94;0.615;39.29
756659;8;62;1;C;1;64;0.227;88.39
756659;10;62;1;5;1;50;0.115;88.40
756677;11;62;1;5;2;173;2.754;14.14
756720;3;62;1;C;1;83;0.486;39.29
756720;6;62;1;5;1;40;0.064;88.41
756720;21;62;1;C;1;57;0.180;96.69
756720;34;62;1;C;1;56;0.172;88.40
756750;11;25M;1;C;2;48;0.078;88.41
756750;12;02;1;5;1;28;0.019;88.41
756785;10;03;1;5;1;29;0.025;88.41
756785;17;03;1;5;1;44;0.099;88.41
756811;8;10;1;5;2;79;0.347;39.29
756811;11;03;1;5;2;120;1.143;14.14
756816;4;52;1;C;2;61;0.134;88.40
756853;10;61;1;5;2;27;0.017;88.41
756876;7;31;0;5;1;24;0.013;88.42
756895;15;03;1;C;2;25;0.013;88.42
756919;6;10;0;5;2;24;0.011;88.42
756921;1;10;0;5;1;37;0.043;88.41
756926;1;09;1;C;2;98;0.662;39.29
756945;7;11;0;5;2;24;0.011;88.42
756945;8;11;0;5;1;32;0.034;88.41
756970;8;61;1;C;1;152;2.103;14.14
756986;7;51;1;C;1;81;0.375;39.29
756994;2;62;1;C;2;61;0.217;88.40
757006;8;02;1;C;1;80;0.409;39.29
757006;14;02;1;A;;200;3.128;14.14
757067;14;14;1;C;2;41;0.077;88.41
757076;15;49AM;0;5;2;40;0.041;88.41
757084;9;02;1;C;2;119;1.011;18.17
757085;1;03;0;5;2;41;0.075;88.41
757085;2;03;0;5;2;48;0.116;88.41
757085;3;03;0;5;2;47;0.109;88.41
757085;4;03;0;5;2;46;0.103;88.41
757085;13;03;0;5;2;24;0.011;88.42
757085;17;03;0;5;2;29;0.025;88.41
757085;21;03;1;5;1;36;0.051;88.41
757085;24;03;0;5;2;33;0.039;88.41
757085;28;03;0;5;1;37;0.056;88.41
757098;19;64;1;5;1;101;0.814;39.30
757098;21;64;1;5;1;72;0.337;41.77
757098;22;64;1;5;1;91;0.623;46.54
757098;28;64;1;5;1;82;0.475;47.43
757152;16;52;1;5;1;48;0.072;88.41
757152;17;52;1;C;1;42;0.051;88.41
757171;12;51;1;A;;128;1.157;14.14
757260;12;02;0;5;1;27;0.017;88.41
757291;1;18C;0;5;2;30;0.026;88.41
757291;6;18C;0;5;2;33;0.034;90.28
757291;7;18C;0;5;2;33;0.034;92.20
757291;8;18C;0;C;2;33;0.034;99.53
757291;10;17C;1;5;1;81;0.373;59.48
757462;8;62;0;5;1;25;0.010;88.42
757488;3;03;1;C;2;120;1.143;14.14
757488;4;03;1;A;;157;2.074;14.14
757491;4;13G;0;C;2;36;0.056;88.41
757491;11;24;1;5;2;34;0.049;88.41
757500;15;05;0;5;1;24;0.011;88.42
757550;9;14;0;A;;107;0.768;39.28
757550;12;02;0;5;1;139;1.424;14.14
757576;3;58;1;5;1;46;0.068;88.41
757643;17;05;0;5;2;25;0.008;88.42
757655;15;17C;0;5;1;50;0.148;88.40
757656;19;10;0;5;1;32;0.034;88.41
757656;20;10;0;5;1;32;0.034;88.41
757656;24;10;0;5;1;40;0.064;88.41
757681;2;05;0;5;1;31;0.026;88.41
757681;6;05;0;5;2;32;0.029;88.41
757681;7;05;0;5;2;41;0.058;88.41
757743;14;10;1;C;2;163;1.461;14.14
757743;19;10;0;5;2;24;0.008;88.42
757743;20;10;0;5;2;57;0.164;88.40
757831;3;05;1;5;2;73;0.242;39.29
757903;6;10;0;5;2;39;0.058;88.41
757903;16;03;1;5;2;40;0.070;88.41
757914;7;24;1;A;;75;0.392;39.29
757914;8;24;1;A;;55;0.182;88.40
757953;10;10;1;5;2;142;1.048;14.14
757981;2;52;1;5;1;76;0.315;39.29
757981;3;52;1;5;1;73;0.285;39.29
757981;4;52;1;5;1;105;0.704;39.28
757981;13;52;1;5;1;72;0.276;39.29
757981;14;52;1;5;1;67;0.231;88.39
758025;7;10;0;5;2;32;0.032;88.41
758025;8;10;0;5;2;36;0.046;88.41
758025;11;10;0;5;1;29;0.023;88.41
758087;7;02;1;C;2;31;0.029;88.41
758095;4;62;1;C;1;31;0.030;88.41
758095;7;62;1;5;2;34;0.041;88.41
758095;12;09;1;5;2;30;0.032;88.41
758223;9;52;1;5;1;26;0.021;88.42
758223;23;52;1;5;1;26;0.021;88.42
758223;24;52;1;5;1;43;0.076;88.41
758242;10;61;1;5;1;31;0.026;88.41
758242;17;61;1;5;1;33;0.032;88.41
758323;2;10;0;5;1;61;0.179;88.40
758323;5;10;0;5;1;27;0.018;88.41
758323;6;10;0;5;1;24;0.011;88.42
758323;9;10;0;5;2;24;0.011;88.42
758323;15;10;0;5;2;24;0.011;88.42
758323;17;10;0;5;1;54;0.134;88.40
758323;18;10;1;5;1;105;0.579;39.28
758323;19;10;0;5;1;24;0.011;88.42
758335;7;52;1;5;1;93;0.391;39.29
758335;8;23PC;1;5;2;52;0.086;88.40
758366;4;10;0;5;1;29;0.025;92.18
758366;8;10;0;5;1;25;0.015;89.18
758366;11;10;0;5;1;27;0.020;88.41
758366;15;10;0;5;1;24;0.012;88.42
758366;23;10;0;5;1;26;0.017;88.42
758366;25;10;0;5;1;29;0.025;88.41
758366;26;10;0;5;2;25;0.015;88.67
758411;15;10;0;5;2;60;0.185;122.42
758411;24;10;0;5;2;46;0.095;139.03
758447;13;05;1;5;2;52;0.106;88.40
758477;19;05;0;5;1;25;0.014;88.42
758537;1;02;1;5;1;166;2.095;14.14
758537;9;11;1;5;1;26;0.016;88.42
758537;24;11;1;5;1;32;0.034;88.41
758545;2;09;0;A;;27;0.016;88.41
758545;4;09;0;A;;100;0.605;39.29
758545;5;09;1;A;;63;0.196;88.39
758545;14;09;1;C;1;54;0.133;88.40
758545;15;09;1;A;;97;0.562;39.29
758545;17;09;1;A;;77;0.322;39.29
758564;6;31;0;5;2;27;0.017;111.44
758564;15;31;0;5;1;27;0.017;88.64
758587;8;10;1;5;1;143;1.058;14.14
758609;3;25M;0;A;;115;0.532;51.70
758609;4;25M;0;5;1;32;0.029;93.69
758611;18;10;0;5;1;24;0.012;88.42
758611;20;10;0;5;1;24;0.012;88.42
758611;23;10;0;5;1;26;0.017;88.42
758698;10;61;1;5;2;37;0.047;88.41
758698;16;62;1;5;2;31;0.026;88.41
758699;9;10;0;5;1;24;0.011;88.42
758786;2;02;0;5;1;49;0.106;88.40
758788;2;64;1;5;2;35;0.042;88.41
758791;4;21C;0;A;;48;0.094;88.41
758791;5;21C;0;5;1;31;0.030;88.41
758836;12;10;0;5;2;34;0.033;88.41
758836;15;10;1;5;1;221;2.203;14.14
758836;17;10;0;5;1;41;0.061;88.41
758836;18;10;0;5;1;27;0.012;88.41
758836;20;10;0;5;2;31;0.024;88.41
758836;22;10;0;5;2;31;0.024;88.41
758848;11;61;1;C;2;129;1.451;14.14
758848;14;61;1;C;2;39;0.062;88.41
758855;12;03;1;5;2;36;0.051;88.41
758863;7;49EA;0;5;2;26;0.012;88.42
758909;14;61;1;C;2;130;1.545;14.14
758918;3;52;1;5;2;29;0.019;88.41
758918;11;52;1;C;2;30;0.021;88.41
758964;10;19;0;5;1;46;0.119;88.41
758965;1;10;0;5;2;24;0.011;88.42
758965;5;10;0;5;1;36;0.046;88.41
758965;6;10;0;5;1;28;0.020;88.41
758965;8;10;0;5;1;36;0.046;88.41
758965;10;10;0;5;2;24;0.011;88.42
758965;15;10;0;C;1;40;0.062;88.41
758965;16;10;0;5;2;24;0.011;88.42
758990;2;52;1;5;1;43;0.054;88.41
758990;18;52;1;5;1;29;0.019;88.41
758990;28;52;1;5;1;25;0.012;88.42
759013;2;52;1;5;1;165;2.179;16.88
759068;1;24;1;5;1;55;0.182;88.40
759132;17;10;0;5;2;34;0.033;88.41
